               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.052509,            0.055918,                   0,             0.62272,             0.80254,             0.76568,             0.44109,             0.05582,             0.04811,                   0,            0.009373,            0.009373,            0.009373
                  21,            0.050863,            0.051821,                   0,             0.92917,             0.90864,             0.96619,             0.55442,            0.043858,             0.04253,                   0,             0.00934,             0.00934,             0.00934
                  22,            0.050948,            0.054481,                   0,             0.76911,             0.84472,             0.88481,             0.54439,            0.053118,            0.045887,                   0,            0.009307,            0.009307,            0.009307
                  23,            0.049766,            0.050314,                   0,             0.93938,             0.95002,              0.9787,             0.58188,             0.04126,            0.041656,                   0,            0.009274,            0.009274,            0.009274
                  24,            0.049759,            0.052147,                   0,             0.79518,             0.82466,             0.89533,             0.53304,            0.055784,            0.043151,                   0,            0.009241,            0.009241,            0.009241
                  25,             0.04834,            0.051313,                   0,             0.93772,             0.92708,             0.97479,             0.63006,            0.038433,            0.037581,                   0,            0.009208,            0.009208,            0.009208
                  26,            0.048643,            0.052969,                   0,             0.85412,             0.87311,             0.93224,              0.5585,            0.044547,            0.040542,                   0,            0.009175,            0.009175,            0.009175
                  27,            0.045699,            0.049676,                   0,             0.94859,             0.95698,             0.98207,             0.62542,            0.037165,            0.038843,                   0,            0.009142,            0.009142,            0.009142
                  28,            0.046334,            0.049758,                   0,             0.76401,             0.85211,              0.8921,             0.53866,             0.05225,            0.041773,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.046089,            0.051216,                   0,             0.95238,             0.95034,             0.98303,             0.66728,             0.03638,            0.035507,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.044873,            0.049132,                   0,             0.94669,             0.94575,             0.97693,             0.60796,            0.041892,            0.037701,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.043659,             0.04826,                   0,             0.95484,             0.96887,             0.98463,             0.64118,            0.034109,            0.038878,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.042851,            0.047721,                   0,             0.92959,             0.95166,              0.9767,             0.64895,            0.039927,            0.037758,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.043432,            0.044928,                   0,             0.94212,             0.96354,             0.98268,             0.65336,            0.035742,            0.039363,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.043227,             0.05357,                   0,             0.94386,             0.95371,             0.98176,             0.60013,            0.040805,              0.0385,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.041289,            0.048489,                   0,             0.94212,             0.95359,              0.9806,              0.6584,            0.034307,            0.036477,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.042323,            0.044738,                   0,             0.95294,             0.95399,             0.98106,             0.64463,             0.03967,            0.036942,                   0,            0.008845,            0.008845,            0.008845
                  37,             0.04197,            0.046139,                   0,             0.94871,             0.96233,             0.98431,             0.66345,            0.036129,            0.036259,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.040868,            0.045881,                   0,             0.94802,             0.96477,             0.98613,             0.67762,             0.03301,            0.035682,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.041187,            0.045943,                   0,             0.92353,             0.95043,             0.97788,             0.61061,            0.040104,            0.036974,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.040555,            0.046471,                   0,             0.96198,             0.97091,             0.98803,             0.70391,            0.032983,            0.033267,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.041308,             0.04637,                   0,             0.94913,             0.96305,             0.98446,             0.60268,            0.036713,            0.035587,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.040143,            0.046409,                   0,              0.9678,             0.97277,             0.98862,             0.70025,             0.03302,            0.032714,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.039285,            0.044731,                   0,             0.95623,             0.96108,             0.98468,             0.61024,            0.040349,            0.036852,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.038549,            0.045862,                   0,              0.9605,             0.96631,             0.98693,             0.70456,            0.030787,            0.033475,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.039576,            0.045548,                   0,             0.96295,             0.96896,             0.98617,             0.69682,            0.035547,            0.035375,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.039351,            0.044597,                   0,             0.97136,              0.9787,              0.9888,             0.68552,            0.032239,            0.033581,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.038569,            0.045068,                   0,             0.97053,             0.97137,             0.98981,             0.69169,             0.03149,            0.032812,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.036998,            0.043476,                   0,             0.96644,             0.97914,             0.98993,             0.67759,            0.033447,            0.033063,                   0,            0.008449,            0.008449,            0.008449
                  49,             0.03925,            0.047614,                   0,             0.96535,             0.97378,              0.9878,             0.66631,            0.035133,            0.035335,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.037899,            0.048327,                   0,             0.96879,             0.97091,             0.98972,             0.68024,            0.032207,            0.032626,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.038226,            0.047807,                   0,             0.96983,             0.97462,             0.98891,               0.667,            0.030305,            0.032542,                   0,             0.00835,             0.00835,             0.00835
                  52,              0.0362,            0.045477,                   0,             0.96918,             0.97665,             0.98832,              0.7183,            0.030939,            0.032403,                   0,            0.008317,            0.008317,            0.008317
                  53,             0.03504,             0.04177,                   0,             0.96678,             0.97624,             0.98771,              0.6902,            0.032783,            0.034593,                   0,            0.008284,            0.008284,            0.008284
                  54,             0.03481,            0.041558,                   0,             0.96745,             0.97419,             0.98909,             0.69978,            0.031078,            0.031989,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.036718,            0.042502,                   0,             0.96253,             0.97665,             0.98811,             0.72251,            0.027971,            0.032195,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.036165,            0.044454,                   0,              0.9583,             0.96039,             0.98792,             0.68153,            0.032583,             0.03369,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.035625,            0.042489,                   0,             0.96717,             0.97757,             0.99016,             0.71361,            0.033847,            0.032151,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.037028,            0.044242,                   0,             0.96914,             0.97777,             0.99076,             0.67752,            0.030011,            0.032137,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.035968,            0.043364,                   0,              0.9699,             0.97689,             0.99065,             0.73452,            0.025757,              0.0308,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.035086,            0.043883,                   0,             0.96589,             0.96846,              0.9896,             0.66501,            0.034833,            0.033717,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.036542,              0.0421,                   0,             0.97831,             0.97939,             0.99129,             0.73577,            0.026473,            0.030145,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.035129,            0.043741,                   0,             0.96403,             0.97829,             0.98886,             0.68171,            0.036108,            0.033778,                   0,            0.007987,            0.007987,            0.007987
                  63,             0.03556,             0.04064,                   0,             0.97317,             0.98054,             0.99059,             0.72357,             0.02785,            0.031072,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.036582,            0.042372,                   0,             0.97159,             0.98065,             0.99033,              0.6835,            0.031799,            0.031671,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.033324,            0.046875,                   0,             0.97312,               0.979,             0.99013,             0.72629,            0.026383,            0.030803,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.033327,            0.041611,                   0,             0.97772,             0.97747,             0.99122,             0.70666,            0.029839,             0.03207,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.033899,             0.04284,                   0,             0.97391,              0.9832,              0.9911,             0.72544,            0.028381,            0.030959,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.034835,            0.043105,                   0,             0.96921,             0.97419,             0.99021,             0.68789,            0.031426,            0.031832,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.034917,            0.042953,                   0,              0.9713,             0.98429,             0.99186,             0.74624,            0.024923,            0.029921,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.033812,             0.04248,                   0,             0.97244,             0.98116,             0.99092,             0.69023,            0.031988,            0.032283,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.034514,            0.043643,                   0,             0.97589,             0.97952,             0.99198,             0.72929,            0.026989,            0.030172,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.033725,            0.043711,                   0,              0.9744,             0.98252,             0.99196,             0.72684,            0.029751,            0.031621,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.033038,            0.044034,                   0,             0.98309,             0.98075,             0.99273,             0.74809,             0.02534,            0.028991,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.032927,            0.042764,                   0,             0.97883,             0.98515,             0.99276,             0.72736,            0.028251,            0.029986,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.032713,            0.042633,                   0,             0.98158,             0.98263,             0.99233,             0.75634,            0.024831,            0.028895,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.032333,            0.038438,                   0,             0.97965,             0.98238,             0.99251,             0.70775,            0.030085,            0.030747,                   0,            0.007525,            0.007525,            0.007525
                  77,              0.0326,            0.041621,                   0,             0.97974,             0.98894,             0.99287,              0.7446,            0.025673,            0.029268,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.033366,            0.039702,                   0,             0.97673,             0.98238,             0.99233,             0.71953,            0.029703,            0.030395,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.032584,            0.042159,                   0,             0.97684,             0.98482,             0.99281,             0.74966,            0.025058,            0.028721,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.032097,            0.040214,                   0,             0.97552,             0.98075,              0.9924,             0.71821,            0.028764,            0.030404,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.032219,             0.03998,                   0,             0.97434,              0.9873,             0.99247,             0.74852,             0.02417,            0.029217,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.031739,            0.039098,                   0,             0.97013,             0.98456,             0.99165,             0.72345,            0.029092,            0.031969,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.031303,            0.037882,                   0,             0.97532,             0.98751,             0.99243,             0.74227,            0.025232,            0.029178,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.030602,            0.040122,                   0,             0.97464,             0.98525,              0.9923,             0.71153,            0.026067,            0.030036,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.03205,            0.040939,                   0,             0.97294,              0.9869,             0.99213,             0.72917,            0.026101,            0.029859,                   0,            0.007228,            0.007228,            0.007228
                  86,             0.03032,             0.04123,                   0,             0.97447,             0.98518,             0.99217,             0.69964,            0.029324,            0.030751,                   0,            0.007195,            0.007195,            0.007195
                  87,             0.03112,            0.038699,                   0,             0.97708,             0.98689,             0.99213,             0.75174,            0.023917,            0.028649,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.029987,             0.03853,                   0,             0.97591,             0.98484,             0.99227,             0.70477,            0.028135,             0.03022,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.030878,            0.041552,                   0,             0.97884,             0.98549,              0.9924,             0.75639,            0.024672,             0.02887,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.030676,            0.040679,                   0,             0.98123,             0.98484,             0.99274,             0.71688,            0.028595,            0.029665,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.033506,            0.041239,                   0,             0.98066,             0.98976,             0.99305,             0.75265,             0.02306,            0.027851,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.029898,            0.036379,                   0,             0.97888,             0.98749,               0.993,             0.73619,            0.024972,            0.028835,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.030483,            0.041119,                   0,             0.97853,             0.98942,             0.99319,             0.75445,            0.025012,            0.027916,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.031568,            0.041617,                   0,             0.97813,              0.9892,             0.99253,             0.73844,            0.025956,            0.028844,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.030271,            0.039472,                   0,             0.98159,             0.98275,             0.99334,             0.75656,            0.023159,            0.027754,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.030937,            0.039004,                   0,             0.97854,             0.98443,             0.99292,             0.73261,            0.027016,            0.028824,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.031007,            0.038962,                   0,             0.98246,             0.98694,             0.99323,             0.74165,            0.025476,            0.028445,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.031206,             0.03986,                   0,             0.97695,             0.97993,             0.99278,             0.71267,            0.029294,            0.030391,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.030366,            0.038504,                   0,             0.97537,             0.98952,             0.99215,             0.75559,            0.023799,            0.028125,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.031451,            0.038765,                   0,             0.97668,             0.98607,               0.992,             0.72473,            0.028652,            0.029857,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.031019,            0.043181,                   0,             0.97636,             0.98484,             0.99228,             0.75547,            0.022354,            0.028387,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.030316,            0.037065,                   0,             0.97079,             0.98197,             0.99181,             0.70672,            0.030483,            0.031502,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.030407,            0.039028,                   0,             0.98202,             0.98771,             0.99284,             0.76361,            0.022474,            0.027509,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.029958,            0.036371,                   0,             0.97971,             0.98935,             0.99263,             0.73391,            0.026312,            0.028787,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.031115,            0.039368,                   0,             0.97813,             0.98938,             0.99304,             0.75801,            0.023801,            0.028065,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.029782,            0.039547,                   0,             0.97973,             0.98648,             0.99323,             0.72815,            0.026578,            0.029202,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.029982,            0.037206,                   0,             0.98246,             0.98656,             0.99355,             0.75482,             0.02352,            0.027781,                   0,            0.006502,            0.006502,            0.006502
                 108,             0.03042,            0.036997,                   0,             0.97737,              0.9908,             0.99304,             0.75612,            0.024332,            0.028331,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.030408,            0.039572,                   0,             0.97933,             0.99004,             0.99346,             0.76684,            0.021898,            0.027093,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.029364,            0.038303,                   0,             0.97971,             0.98921,             0.99348,             0.74795,            0.027383,            0.028662,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.029383,            0.039846,                   0,             0.97978,             0.99276,             0.99357,             0.76972,            0.022978,             0.02687,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.029474,            0.038874,                   0,               0.977,             0.99172,              0.9933,             0.73981,            0.026168,            0.028545,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.029547,            0.037804,                   0,             0.98079,              0.9873,             0.99288,             0.76569,            0.022306,              0.0274,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.028603,            0.040416,                   0,              0.9764,             0.98361,             0.99272,             0.73851,             0.02521,            0.028898,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.029515,            0.038665,                   0,             0.97751,             0.98443,             0.99328,             0.76349,            0.022601,            0.027544,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.028622,            0.038252,                   0,             0.97861,              0.9832,             0.99322,             0.72393,            0.026258,            0.029116,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.029317,            0.038663,                   0,             0.98174,             0.99126,             0.99317,             0.77232,            0.021914,             0.02708,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.029265,            0.036782,                   0,             0.97843,             0.98471,             0.99308,             0.72193,            0.027403,            0.029202,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.028112,            0.037497,                   0,             0.98205,             0.99017,             0.99315,             0.76782,            0.022487,            0.027084,                   0,            0.006106,            0.006106,            0.006106
                 120,             0.02956,            0.038797,                   0,             0.98047,             0.98696,             0.99273,             0.74243,            0.024427,            0.027852,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.028392,            0.037124,                   0,             0.97881,             0.98648,             0.99251,             0.76015,             0.02256,            0.027504,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.027097,            0.035449,                   0,             0.98327,             0.98688,             0.99288,             0.74343,             0.02565,            0.028731,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.028394,            0.035275,                   0,             0.98575,             0.98894,             0.99326,             0.77198,            0.021511,            0.026755,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.027397,            0.038992,                   0,             0.98567,             0.98612,             0.99334,             0.75974,            0.023647,            0.027144,                   0,            0.005941,            0.005941,            0.005941
                 125,             0.02823,             0.03777,                   0,              0.9801,             0.98861,             0.99374,              0.7672,            0.022986,            0.026963,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.029004,            0.038803,                   0,             0.98651,             0.98849,             0.99382,             0.76413,            0.022458,            0.026849,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.028458,            0.038123,                   0,             0.98374,             0.99181,             0.99353,             0.76625,            0.022255,            0.027138,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.028103,             0.03826,                   0,             0.98573,             0.99043,              0.9935,             0.76642,            0.021888,             0.02703,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.027187,            0.034739,                   0,             0.98153,             0.98484,             0.99368,             0.73532,            0.025601,            0.028729,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.027922,            0.037869,                   0,             0.98956,             0.98894,             0.99392,             0.78036,             0.02111,            0.026255,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.027386,            0.037567,                   0,             0.98494,               0.991,             0.99393,             0.73847,            0.024325,            0.028011,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.027092,             0.03686,                   0,             0.98614,             0.99136,             0.99408,             0.77687,            0.021645,            0.026457,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.027692,            0.035436,                   0,             0.98488,             0.98741,             0.99371,             0.74828,            0.022924,            0.027716,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.027462,            0.038853,                   0,             0.98491,             0.98944,             0.99367,             0.77134,            0.022017,            0.027313,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.027339,            0.037712,                   0,             0.98554,             0.98607,             0.99355,             0.74572,            0.024019,            0.028506,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.026863,             0.03751,                   0,             0.98583,             0.98853,             0.99354,             0.76771,            0.021324,            0.026745,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.027142,            0.037055,                   0,             0.98139,             0.98607,             0.99332,             0.73022,            0.024897,            0.028685,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.027887,            0.036166,                   0,             0.98405,             0.98935,             0.99377,               0.775,             0.02087,            0.026243,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.026411,            0.037838,                   0,              0.9833,             0.98895,              0.9938,             0.75257,            0.022973,            0.027229,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.026541,            0.036966,                   0,             0.98619,             0.99486,             0.99405,             0.78512,            0.020578,            0.025607,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.026714,            0.037873,                   0,             0.98573,             0.99345,             0.99415,             0.76006,            0.024377,            0.027174,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.027037,            0.034894,                   0,              0.9848,              0.9914,             0.99403,             0.76432,            0.022906,            0.026673,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.026773,            0.037062,                   0,             0.98778,             0.99372,             0.99415,             0.77445,            0.022017,            0.026179,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.027171,            0.035463,                   0,             0.98697,             0.99323,             0.99416,             0.78194,            0.020361,            0.025712,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.026562,            0.035067,                   0,             0.98735,             0.99102,             0.99409,             0.76642,            0.022538,            0.026493,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.026918,            0.035924,                   0,             0.98769,             0.99263,             0.99422,             0.77366,            0.021442,            0.026131,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.026361,            0.037285,                   0,             0.98725,             0.98976,             0.99422,             0.76721,             0.02253,            0.026103,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.025508,            0.034333,                   0,             0.98912,             0.98976,             0.99423,             0.78782,            0.020663,            0.025546,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.026674,            0.036641,                   0,               0.984,             0.98935,              0.9941,             0.74079,            0.023854,            0.027341,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.027536,             0.03643,                   0,             0.99067,             0.98894,             0.99433,             0.78712,            0.020193,            0.025437,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.026608,            0.036806,                   0,             0.98622,             0.99304,             0.99434,             0.75932,            0.023232,            0.026583,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.02622,             0.03529,                   0,             0.98739,              0.9946,             0.99426,             0.77931,             0.02079,            0.025587,                   0,            0.005017,            0.005017,            0.005017
                 153,             0.02648,             0.03602,                   0,             0.98547,             0.99263,             0.99386,             0.74837,            0.024452,            0.027235,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.025624,            0.033397,                   0,             0.98818,             0.99222,             0.99417,             0.78624,            0.020167,            0.025433,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.026671,            0.036179,                   0,             0.98934,             0.98867,             0.99421,             0.76003,            0.022317,            0.026103,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.025207,            0.033368,                   0,             0.99024,             0.98853,             0.99433,             0.78659,            0.020221,            0.025248,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.024645,            0.034043,                   0,             0.99147,             0.98935,             0.99431,             0.74086,            0.024015,             0.02721,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.026229,            0.036079,                   0,              0.9902,             0.99335,             0.99441,             0.78919,            0.020068,            0.025191,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.025604,            0.035654,                   0,             0.98929,              0.9914,             0.99448,             0.77065,            0.021485,            0.026113,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.025468,            0.036842,                   0,              0.9902,              0.9932,             0.99449,             0.78667,            0.020812,            0.025376,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.026223,             0.03515,                   0,             0.98769,              0.9914,             0.99449,             0.74961,            0.022689,            0.026443,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.02609,             0.03652,                   0,             0.99013,             0.99017,             0.99441,              0.7597,            0.021956,            0.026346,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.025615,            0.036646,                   0,              0.9879,             0.99304,             0.99442,             0.78069,            0.020341,            0.025483,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.02572,            0.034873,                   0,             0.99018,             0.99153,              0.9944,             0.75909,            0.022253,            0.026281,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.024849,            0.033938,                   0,             0.99027,             0.99181,             0.99448,             0.79322,            0.019707,            0.024693,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.024648,            0.032182,                   0,             0.99018,              0.9916,             0.99449,             0.77433,             0.02309,            0.025674,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.024701,             0.03362,                   0,             0.98726,             0.99385,             0.99452,             0.79202,            0.019653,            0.024793,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.024697,            0.035377,                   0,             0.99018,             0.99099,             0.99448,             0.78213,            0.020429,            0.025711,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.023801,            0.031551,                   0,             0.98925,             0.99099,             0.99452,             0.77361,            0.021534,            0.025641,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.024371,             0.03528,                   0,             0.98966,             0.99099,             0.99449,             0.78277,            0.020191,            0.025479,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.024565,            0.033626,                   0,             0.98739,             0.99472,             0.99456,             0.77321,            0.021827,            0.025751,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.024453,            0.035017,                   0,             0.99095,             0.99549,              0.9946,             0.79937,            0.019373,            0.024536,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.025754,            0.033634,                   0,              0.9902,             0.99374,             0.99449,             0.78119,            0.022137,            0.025302,                   0,            0.004324,            0.004324,            0.004324
                 174,             0.02501,            0.034086,                   0,             0.99073,             0.99345,             0.99459,              0.7956,            0.019335,            0.024518,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.024588,            0.036039,                   0,             0.99072,             0.99385,              0.9946,             0.76848,            0.023213,            0.025944,                   0,            0.004258,            0.004258,            0.004258
