               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.036279,             0.05888,                   0,             0.96236,             0.96813,             0.98345,              0.5828,            0.034237,            0.050406,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.037831,            0.059769,                   0,              0.9643,             0.96813,             0.98185,             0.57214,             0.03451,            0.050719,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.035451,            0.063222,                   0,              0.9643,             0.96813,             0.98185,             0.57214,             0.03451,            0.050719,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.035538,            0.065379,                   0,             0.96431,             0.96874,             0.98267,             0.58009,            0.033641,            0.050651,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.038829,            0.067214,                   0,             0.96431,             0.96874,             0.98267,             0.58009,            0.033641,            0.050651,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.036827,            0.057848,                   0,             0.96626,             0.96986,              0.9835,             0.58759,            0.033328,             0.05055,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.036762,            0.062303,                   0,             0.96626,             0.96986,              0.9835,             0.58759,            0.033328,             0.05055,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.036349,            0.061988,                   0,              0.9643,             0.96864,             0.98433,             0.58379,            0.033777,            0.050537,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.037003,            0.066807,                   0,              0.9643,             0.96864,             0.98433,             0.58379,            0.033777,            0.050537,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.035769,             0.05432,                   0,             0.96284,             0.96813,             0.98325,             0.58457,            0.033522,            0.050537,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.036132,            0.065468,                   0,             0.96284,             0.96813,             0.98325,             0.58457,            0.033522,            0.050537,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.037228,            0.060351,                   0,             0.96626,              0.9699,             0.98397,              0.5856,            0.032832,            0.050354,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.035733,            0.064846,                   0,             0.96626,              0.9699,             0.98397,              0.5856,            0.032832,            0.050354,                   0,             0.00109,             0.00109,             0.00109
                 182,             0.03523,             0.05841,                   0,             0.96446,             0.97012,             0.98351,             0.58554,             0.03294,            0.050466,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.038257,            0.061653,                   0,             0.96446,             0.97012,             0.98351,             0.58554,             0.03294,            0.050466,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.037504,            0.062128,                   0,             0.96417,             0.97211,             0.98326,             0.58559,            0.032785,            0.050488,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.036456,             0.06359,                   0,             0.96417,             0.97211,             0.98326,             0.58559,            0.032785,            0.050488,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.032712,            0.061815,                   0,             0.96452,              0.9749,             0.98367,             0.58273,            0.032476,            0.050235,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.035828,            0.056907,                   0,             0.96452,              0.9749,             0.98367,             0.58273,            0.032476,            0.050235,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.037395,            0.065723,                   0,             0.96638,             0.97338,             0.98367,             0.58571,            0.032136,            0.050058,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.036177,            0.061325,                   0,             0.96638,             0.97338,             0.98367,             0.58571,            0.032136,            0.050058,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.038562,              0.0647,                   0,             0.96265,             0.97548,             0.98152,             0.58753,            0.032154,            0.050055,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.038697,             0.06439,                   0,             0.96265,             0.97548,             0.98152,             0.58753,            0.032154,            0.050055,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.033877,            0.057217,                   0,             0.96485,              0.9741,             0.98345,             0.58485,            0.032235,            0.050115,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.040528,            0.066814,                   0,             0.96485,              0.9741,             0.98345,             0.58485,            0.032235,            0.050115,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.035477,            0.059141,                   0,             0.96448,             0.97363,             0.98326,             0.58285,            0.032311,            0.050271,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.036849,            0.056182,                   0,             0.96448,             0.97363,             0.98326,             0.58285,            0.032311,            0.050271,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.034588,            0.063921,                   0,             0.96643,             0.97211,             0.98345,             0.58436,            0.032296,            0.050405,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.034883,            0.059832,                   0,             0.96643,             0.97211,             0.98345,             0.58436,            0.032296,            0.050405,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.032752,            0.053018,                   0,             0.96444,             0.97245,             0.98305,             0.58161,            0.032154,            0.050446,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.035216,            0.060708,                   0,             0.96444,             0.97245,             0.98305,             0.58161,            0.032154,            0.050446,                   0,            0.000199,            0.000199,            0.000199
